name,profile_icon_url,match_id,game_date,game_duration,champion_name,champion_icon_url,win,kills,deaths,assists,kda,kill_participation,gold_earned,gold_per_min,cs,cs_per_min,total_damage,damage_per_min,damage_to_objectives,team_damage_pct,vision_score,wards_placed,control_wards,items,summoner_spells,is_anomaly,anomaly_reason
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_549093606,2026-01-20 04:29:21.543,1714,Udyr,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Udyr.png,False,4,10,4,0.8,0.42,10559,369.6,176,6.2,16642,582.6,5048,0.19,17,9,0,"[{""id"": 4630, ""name"": ""Blighting Jewel"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/4630.png""}, {""id"": 1026, ""name"": ""Blasting Wand"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1026.png""}, {""id"": 3070, ""name"": ""Tear of the Goddess"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3070.png""}, {""id"": 3118, ""name"": ""Malignance"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3118.png""}, {""id"": 4645, ""name"": ""Shadowflame"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/4645.png""}, {""id"": 3020, ""name"": ""Sorcerer's Shoes"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3020.png""}, {""id"": 3363, ""name"": ""Farsight Alteration"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3363.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 14, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerDot.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_549093437,2026-01-20 03:51:53.091,1953,Ornn,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Ornn.png,True,9,11,8,1.55,0.35,13658,419.6,185,5.7,35264,1083.4,14073,0.23,7,5,0,"[{""id"": 3047, ""name"": ""Plated Steelcaps"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3047.png""}, {""id"": 6665, ""name"": ""Jak'Sho, The Protean"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6665.png""}, {""id"": 3143, ""name"": ""Randuin's Omen"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3143.png""}, {""id"": 3075, ""name"": ""Thornmail"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3075.png""}, {""id"": 1031, ""name"": ""Chain Vest"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1031.png""}, {""id"": 1031, ""name"": ""Chain Vest"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1031.png""}, {""id"": 3363, ""name"": ""Farsight Alteration"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3363.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 12, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerTeleport.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_549094238,2026-01-20 03:25:40.315,1197,Garen,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Garen.png,True,10,3,0,3.33,0.28,9903,496.4,191,9.6,19486,976.7,7417,0.28,15,6,0,"[{""id"": 1055, ""name"": ""Doran's Blade"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1055.png""}, {""id"": 3179, ""name"": ""Umbral Glaive"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3179.png""}, {""id"": 3006, ""name"": ""Berserker's Greaves"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3006.png""}, {""id"": 3134, ""name"": ""Serrated Dirk"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3134.png""}, {""id"": 2520, ""name"": ""Bastionbreaker"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2520.png""}, {""id"": 3364, ""name"": ""Oracle Lens"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3364.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 14, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerDot.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_549094147,2026-01-20 03:09:35.659,595,Kaisa,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Kaisa.png,False,1,3,0,0.33,0.14,3868,390.1,83,8.4,9327,940.5,1617,0.41,1,2,0,"[{""id"": 1055, ""name"": ""Doran's Blade"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1055.png""}, {""id"": 1083, ""name"": ""Cull"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1083.png""}, {""id"": 3070, ""name"": ""Tear of the Goddess"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3070.png""}, {""id"": 1001, ""name"": ""Boots"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1001.png""}, {""id"": 3133, ""name"": ""Caulfield's Warhammer"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3133.png""}, {""id"": 1036, ""name"": ""Long Sword"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1036.png""}, {""id"": 3340, ""name"": ""Stealth Ward"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3340.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 3, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerExhaust.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_549093168,2026-01-20 02:59:01.438,265,Kaisa,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Kaisa.png,True,0,0,0,0.0,0.0,1680,380.4,34,7.7,1298,293.9,348,0.25,2,1,0,"[{""id"": 1055, ""name"": ""Doran's Blade"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1055.png""}, {""id"": 3070, ""name"": ""Tear of the Goddess"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3070.png""}, {""id"": 1083, ""name"": ""Cull"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1083.png""}, {""id"": 3340, ""name"": ""Stealth Ward"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3340.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 3, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerExhaust.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_549092147,2026-01-20 02:18:43.464,2059,KSante,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/KSante.png,False,6,10,5,1.1,0.46,13857,403.8,231,6.7,36281,1057.2,6311,0.28,22,12,0,"[{""id"": 2525, ""name"": ""Protoplasm Harness"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2525.png""}, {""id"": 6665, ""name"": ""Jak'Sho, The Protean"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6665.png""}, {""id"": 3110, ""name"": ""Frozen Heart"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3110.png""}, {""id"": 3075, ""name"": ""Thornmail"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3075.png""}, {""id"": 3047, ""name"": ""Plated Steelcaps"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3047.png""}, {""id"": 3082, ""name"": ""Warden's Mail"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3082.png""}, {""id"": 3340, ""name"": ""Stealth Ward"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3340.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 14, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerDot.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_549091336,2026-01-20 01:43:55.004,1679,Kayn,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Kayn.png,False,3,8,3,0.75,0.23,11504,411.1,237,8.5,14477,517.3,9440,0.16,16,2,0,"[{""id"": 2520, ""name"": ""Bastionbreaker"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2520.png""}, {""id"": 6697, ""name"": ""Hubris"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6697.png""}, {""id"": 1001, ""name"": ""Boots"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1001.png""}, {""id"": 6701, ""name"": ""Opportunity"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6701.png""}, {""id"": 3134, ""name"": ""Serrated Dirk"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3134.png""}, {""id"": 1029, ""name"": ""Cloth Armor"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1029.png""}, {""id"": 3364, ""name"": ""Oracle Lens"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3364.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 11, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerSmite.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_549088640,2026-01-20 01:06:29.647,1953,Garen,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Garen.png,True,15,9,2,1.89,0.39,19122,587.5,262,8.0,35720,1097.4,23011,0.24,15,5,0,"[{""id"": 2520, ""name"": ""Bastionbreaker"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2520.png""}, {""id"": 3006, ""name"": ""Berserker's Greaves"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3006.png""}, {""id"": 6698, ""name"": ""Profane Hydra"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6698.png""}, {""id"": 3179, ""name"": ""Umbral Glaive"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3179.png""}, {""id"": 6701, ""name"": ""Opportunity"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6701.png""}, {""id"": 6699, ""name"": ""Voltaic Cyclosword"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6699.png""}, {""id"": 3364, ""name"": ""Oracle Lens"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3364.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 14, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerDot.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_549087981,2026-01-20 00:58:29.675,161,Camille,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Camille.png,True,0,0,0,0.0,0.0,1055,393.2,16,6.0,0,0.0,0,0.0,0,0,0,"[{""id"": 1103, ""name"": ""Mosstomper Seedling"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1103.png""}, {""id"": 3340, ""name"": ""Stealth Ward"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3340.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 11, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerSmite.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_549086854,2026-01-20 00:13:52.442,2319,Olaf,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Olaf.png,False,4,17,5,0.53,0.21,15008,388.3,272,7.0,28524,738.0,5347,0.17,34,14,0,"[{""id"": 2021, ""name"": ""Tunneler"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2021.png""}, {""id"": 3073, ""name"": ""Experimental Hexplate"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3073.png""}, {""id"": 3111, ""name"": ""Mercury's Treads"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3111.png""}, {""id"": 3181, ""name"": ""Hullbreaker"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3181.png""}, {""id"": 3156, ""name"": ""Maw of Malmortius"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3156.png""}, {""id"": 2517, ""name"": ""Endless Hunger"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2517.png""}, {""id"": 3340, ""name"": ""Stealth Ward"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3340.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 6, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerHaste.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_549087256,2026-01-19 23:52:52.905,937,Vayne,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Vayne.png,True,5,2,2,3.5,0.39,6928,443.6,122,7.8,13772,881.9,5919,0.3,11,6,0,"[{""id"": 1055, ""name"": ""Doran's Blade"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1055.png""}, {""id"": 3006, ""name"": ""Berserker's Greaves"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3006.png""}, {""id"": 3097, ""name"": ""Stormrazor"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3097.png""}, {""id"": 3044, ""name"": ""Phage"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3044.png""}, {""id"": 1036, ""name"": ""Long Sword"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1036.png""}, {""id"": 1042, ""name"": ""Dagger"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1042.png""}, {""id"": 3340, ""name"": ""Stealth Ward"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3340.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 6, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerHaste.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_549084241,2026-01-19 23:16:58.922,1586,Rengar,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Rengar.png,True,12,3,7,6.33,0.56,15385,582.0,222,8.4,31901,1206.8,25529,0.28,12,2,0,"[{""id"": 3146, ""name"": ""Hextech Gunblade"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3146.png""}, {""id"": 3065, ""name"": ""Spirit Visage"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3065.png""}, {""id"": 4629, ""name"": ""Cosmic Drive"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/4629.png""}, {""id"": 3111, ""name"": ""Mercury's Treads"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3111.png""}, {""id"": 2502, ""name"": ""Unending Despair"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2502.png""}, {""id"": 1082, ""name"": ""Dark Seal"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1082.png""}, {""id"": 3364, ""name"": ""Oracle Lens"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3364.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 14, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerDot.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_549081730,2026-01-19 22:55:01.879,945,Ekko,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Ekko.png,False,1,3,3,1.33,0.44,5908,375.1,107,6.8,5518,350.3,8074,0.15,9,1,0,"[{""id"": 2510, ""name"": ""Dusk and Dawn"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2510.png""}, {""id"": 2420, ""name"": ""Seeker's Armguard"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2420.png""}, {""id"": 1082, ""name"": ""Dark Seal"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1082.png""}, {""id"": 1001, ""name"": ""Boots"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1001.png""}, {""id"": 3364, ""name"": ""Oracle Lens"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3364.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 11, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerSmite.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_548967199,2026-01-18 20:46:14.514,2169,Kayn,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Kayn.png,True,17,4,8,6.25,0.69,21262,588.2,313,8.7,45507,1258.8,36794,0.34,35,1,0,"[{""id"": 3142, ""name"": ""Youmuu's Ghostblade"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3142.png""}, {""id"": 6697, ""name"": ""Hubris"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6697.png""}, {""id"": 2520, ""name"": ""Bastionbreaker"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2520.png""}, {""id"": 3033, ""name"": ""Mortal Reminder"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3033.png""}, {""id"": 6701, ""name"": ""Opportunity"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6701.png""}, {""id"": 3179, ""name"": ""Umbral Glaive"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3179.png""}, {""id"": 3364, ""name"": ""Oracle Lens"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3364.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 11, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerSmite.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_548961256,2026-01-18 20:04:51.504,1931,Garen,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Garen.png,True,13,7,5,2.57,0.47,16338,507.7,227,7.1,37694,1171.2,32919,0.23,22,1,0,"[{""id"": 3006, ""name"": ""Berserker's Greaves"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3006.png""}, {""id"": 3179, ""name"": ""Umbral Glaive"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3179.png""}, {""id"": 6698, ""name"": ""Profane Hydra"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6698.png""}, {""id"": 6701, ""name"": ""Opportunity"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6701.png""}, {""id"": 3033, ""name"": ""Mortal Reminder"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3033.png""}, {""id"": 2520, ""name"": ""Bastionbreaker"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2520.png""}, {""id"": 3364, ""name"": ""Oracle Lens"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3364.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 11, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerSmite.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_548953503,2026-01-18 19:17:14.215,2047,Rengar,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Rengar.png,False,16,12,2,1.5,0.42,19321,566.3,229,6.7,41982,1230.5,22229,0.32,7,1,0,"[{""id"": 6695, ""name"": ""Serpent's Fang"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6695.png""}, {""id"": 2520, ""name"": ""Bastionbreaker"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2520.png""}, {""id"": 3814, ""name"": ""Edge of Night"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3814.png""}, {""id"": 3111, ""name"": ""Mercury's Treads"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3111.png""}, {""id"": 3036, ""name"": ""Lord Dominik's Regards"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3036.png""}, {""id"": 3156, ""name"": ""Maw of Malmortius"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3156.png""}, {""id"": 3364, ""name"": ""Oracle Lens"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3364.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 14, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerDot.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_548944892,2026-01-18 18:34:51.413,1866,Kayn,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Kayn.png,False,8,13,8,1.23,0.44,12455,400.5,164,5.3,27550,885.9,33007,0.26,18,1,0,"[{""id"": 3047, ""name"": ""Plated Steelcaps"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3047.png""}, {""id"": 6697, ""name"": ""Hubris"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6697.png""}, {""id"": 6701, ""name"": ""Opportunity"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6701.png""}, {""id"": 2520, ""name"": ""Bastionbreaker"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2520.png""}, {""id"": 3134, ""name"": ""Serrated Dirk"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3134.png""}, {""id"": 1037, ""name"": ""Pickaxe"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/1037.png""}, {""id"": 3364, ""name"": ""Oracle Lens"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3364.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 11, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerSmite.png""}]",False,
Kashtanchik,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/profileicon/5760.png,RU_548858084,2026-01-17 22:58:29.120,2066,Talon,https://ddragon.leagueoflegends.com/cdn/16.2.1/img/champion/Talon.png,True,15,4,10,6.25,0.43,18297,531.4,298,8.7,40029,1162.5,50899,0.23,35,2,1,"[{""id"": 3142, ""name"": ""Youmuu's Ghostblade"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3142.png""}, {""id"": 6694, ""name"": ""Serylda's Grudge"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6694.png""}, {""id"": 6701, ""name"": ""Opportunity"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/6701.png""}, {""id"": 3009, ""name"": ""Boots of Swiftness"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3009.png""}, {""id"": 2520, ""name"": ""Bastionbreaker"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/2520.png""}, {""id"": 3814, ""name"": ""Edge of Night"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3814.png""}, {""id"": 3364, ""name"": ""Oracle Lens"", ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/item/3364.png""}]","[{""id"": 4, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerFlash.png""}, {""id"": 11, ""icon_url"": ""https://ddragon.leagueoflegends.com/cdn/16.2.1/img/spell/SummonerSmite.png""}]",False,
